original_pundex,topic_id,question_id,question_text,answer_type,correct_answer,alternative_answer_1
4,390,17038,"A number has 1 unit, 1 hundredth, and 1 thousandth. What is it?",text_input,1.011,
4,390,17039,What is 10 times 0.015?,text_input,0.15,
4,390,17040,"If you add one thousandth to 0.999, what do you get?",text_input,1,1
4,390,17041,What is the value of the 5 in 0.5 divided by 100?,text_input,5 thousandths,0.005
4,390,17042,"Which is larger, 3/8 or 0.38?",text_input,0.38,
4,390,17043,"I am a decimal. I have 7 in the thousandths place, and my hundredths digit is double my thousandths digit. My tenths digit is 0. What am I?",text_input,0.047,
1,501,17044,Convert 2 hours into minutes.,text_input,120,
1,501,17045,An advert is 1 minute long. How many seconds is that?,text_input,60,60 seconds
1,501,17046,A holiday is 3 weeks long. How many days do you have off school?,text_input,21,21 days
1,501,17047,A baby is 2 years old. How many months old is the baby?,text_input,24,24 months
1,501,17048,You have a 10-minute break. How many seconds is that?,text_input,600,600 seconds
1,501,17049,How many days are in 5 weeks?,text_input,35,35 days
1,501,17050,A new puppy is 4 months old. The owner has had it for 1 year. This does not make sense. I will rephrase. A puppy is 3 years old. How many months is that?,text_input,36,36 months
1,501,17051,A meeting lasts for 3 hours. How many minutes is that in total?,text_input,180,180 minutes
1,501,17052,You need to boil an egg for 4 minutes. How many seconds should you set the timer for?,text_input,240,240 seconds
1,501,17053,Your friend is going away for 6 weeks. How many days is that?,text_input,42,42 days
1,501,17054,A new building took 4 years to build. How many months did it take?,text_input,48,48 months
1,501,17055,A TV show is half an hour long. How many minutes is that?,text_input,30,30 minutes
1,501,17056,A race car completes a lap in 2 minutes. How many seconds is a lap?,text_input,120,120 seconds
1,501,17057,A project has a deadline of 8 weeks. How many days is that?,text_input,56,56 days
1,501,17058,How many months are in 5 years?,text_input,60,60 months
1,501,17059,A phone call lasted for 5 minutes. How long was the call in seconds?,text_input,300,300 seconds
1,501,17060,How many days are there in 9 weeks?,text_input,63,63 days
1,501,17061,An online course is 6 years long. How many months will you be studying?,text_input,72,72 months
1,501,17062,A train journey takes 4 hours. How many minutes is this?,text_input,240,240 minutes
1,501,17063,A task must be done in 1 minute. How many seconds do you have?,text_input,60,60 seconds
1,501,17064,A school holiday is 7 weeks long. How many days is this?,text_input,49,49 days
1,501,17065,A contract is valid for 10 years. How many months is that?,text_input,120,120 months
1,501,17066,A class is 1 hour long. How many minutes do you have in class?,text_input,60,60 minutes
1,501,17067,A song is 2 minutes and 30 seconds long. What is the total length in seconds?,text_input,150,150 seconds
1,501,17068,A trip lasts for 1 week. How many days is that?,text_input,7,7 days
2,501,17069,A meeting lasted for 120 minutes. How many hours was the meeting?,text_input,2,2 hours
2,501,17070,A countdown timer shows 180 seconds. How many minutes is this?,text_input,3,3 minutes
2,501,17071,A school holiday is 42 days long. How many weeks is this?,text_input,6,6 weeks
2,501,17072,A baby is 24 months old. How many years old is the baby?,text_input,2,2 years
2,501,17073,A journey takes 90 minutes. How many hours and minutes is this?,text_input,1 hour and 30 minutes,1.5 hours
2,501,17074,A race took 75 seconds. How many minutes and seconds is this?,text_input,1 minute and 15 seconds,
2,501,17075,A trip lasts for 30 days. How many full weeks is that?,text_input,4,4 weeks
2,501,17076,A project lasts for 18 months. How many years and months is this?,text_input,1 year and 6 months,1.5 years
2,501,17077,Convert 2 hours and 20 minutes into minutes.,text_input,140,140 minutes
2,501,17078,A task takes 3 minutes and 5 seconds. How many seconds is that in total?,text_input,185,185 seconds
2,501,17079,A holiday is 5 weeks and 3 days long. How many days is that in total?,text_input,38,38 days
2,501,17080,A child is 3 years and 10 months old. How many months old are they?,text_input,46,46 months
2,501,17081,How many minutes are in 4 hours?,text_input,240,240 minutes
2,501,17082,How many seconds are in 5 minutes?,text_input,300,300 seconds
2,501,17083,How many days are in 8 weeks?,text_input,56,56 days
2,501,17084,How many months are in 6 years?,text_input,72,72 months
2,501,17085,A film is 150 minutes long. How many hours and minutes is this?,text_input,2 hours and 30 minutes,2.5 hours
2,501,17086,An event lasted for 80 seconds. How would you write this in minutes and seconds?,text_input,1 minute and 20 seconds,
2,501,17087,A trip is 24 days long. How many full weeks is the trip?,text_input,3,3 weeks
2,501,17088,A lease is for 20 months. How many years and months is this?,text_input,1 year and 8 months,
2,501,17089,Convert 1 hour and 10 minutes into minutes.,text_input,70,70 minutes
3,501,17094,Convert one hour into seconds.,text_input,3600,
3,501,17095,Convert 1.5 hours into seconds.,text_input,5400,"5,400"
3,501,17096,"A project takes 300 hours to complete. If you work 10 hours per day, how many days will it take?",text_input,30,30 days
3,501,17097,How many minutes are in 1.75 hours?,text_input,105 minutes,105
3,501,17098,An event starts at 9:00 am and finishes at 1:30 pm. How many minutes did it last?,text_input,270,270 minutes
3,501,17099,How many hours are in a fortnight?,text_input,336,336 hours
3,501,17100,A car journey is 2 hours and 45 minutes long. How many minutes is this?,text_input,165,165 minutes
3,501,17101,Convert 1000 minutes into hours and minutes.,text_input,16 hours and 40 minutes,
3,501,17102,A lightbulb lasts for 2000 hours. How many full days can it be on for?,text_input,83,83 days
3,501,17103,What is 0.5 days in minutes?,text_input,720,720 minutes
3,501,17104,How many seconds are there from 10:00 am to 10:30 am?,text_input,1800,"1,800"
3,501,17105,A subscription is for 2 and a half years. How many months is this?,text_input,30,30 months
3,501,17106,"A task takes 9,000 seconds. How many hours is this?",text_input,2.5,2.5 hours
3,501,17107,Convert 2 days and 2 hours into hours.,text_input,50,50 hours
3,501,17108,A train travels for 2 hours and 5 minutes. A car journey takes 130 minutes. Which is shorter?,text_input,The car journey,The car
3,501,17109,A train travels for 2 hours and 5 minutes. A car journey takes 130 minutes. Which is longer?,text_input,The car journey,The car
3,501,17110,How many minutes are there in a week?,text_input,10080,"10,080"
3,501,17111,A project lasts for 500 days. How many full weeks is this?,text_input,71,71 weeks
3,501,17112,An athlete runs for 1.25 hours. How many seconds is this?,text_input,4500,"4,500"
3,501,17113,A battery lasts for 60 hours. How many days and hours is this?,text_input,2 days and 12 hours,2.5 days
3,501,17114,Convert 1 year (non-leap) into hours.,text_input,8760,"8,760"
3,501,17115,A journey from 08:30 to 11:15 is how many minutes?,text_input,165,165 minutes
3,501,17116,How many seconds are in 0.25 minutes?,text_input,15,15 seconds
4,501,17120,"A machine operates for 8 hours a day, 5 days a week. How many minutes does it operate in 4 weeks?",text_input,9600,"9,600"
4,501,17121,How many seconds are in a week?,text_input,604800,"604,800"
4,501,17122,A flight departs at 09:00 London time and arrives at 17:30 London time. The destination is 4 hours ahead. What is the local arrival time?,text_input,21:30,9:30 PM
4,501,17123,A flight departs London at 10:00. The destination is in a time zone 4 hours ahead. What is the local time at the destination when the flight departs?,text_input,14:00,2:00 PM
4,501,17124,"Convert 0.6 days into hours, minutes, and seconds.",text_input,"14 hours, 24 minutes, 0 seconds",14 hours 24 mins
4,501,17125,You have been alive for exactly one million seconds. Approximately how many days is this?,text_input,11.57,About 11 and a half days
4,501,17126,A clock is slow by 3 minutes every day. How many hours slow will it be after a full year (365 days)?,text_input,18.25,18 and a quarter hours
4,501,17127,"What is 1% of a day, in minutes?",text_input,14.4,14.4 minutes
4,501,17128,A satellite makes an orbit in 1 hour and 32 minutes. How many seconds is this?,text_input,5520,"5,520"
4,501,17129,"A person works for 1800 hours in a year. If they work 50 weeks in that year, how many hours per week is that on average?",text_input,36,36 hours
4,501,17130,A task takes 1 hour and 20 minutes. It is completed three times. What is the total duration in hours?,text_input,4,4 hours
4,501,17131,"A century is 100 years. How many days is this, including leap years? (Assume 24 leap years in a century like 1901-2000).",text_input,36524,"36,524"
4,501,17132,Convert 1.15 hours into minutes.,text_input,69,69 minutes
4,501,17133,"A flight from New York to London takes 7 hours. London is 5 hours ahead of New York. If you depart at 22:00 NY time, what is the London arrival time?",text_input,10:00,10:00 AM
4,501,17134,How many minutes are in the month of February in a leap year?,text_input,41760,"41,760"
4,501,17135,"A battery lasts for 1,000,000 seconds. How many full days is this?",text_input,11,11 days
4,501,17136,Convert 0.3 weeks into hours.,text_input,50.4,50.4 hours
4,501,17137,A film is 8100 seconds long. How many hours and minutes is this?,text_input,2 hours and 15 minutes,2.25 hours
4,501,17138,How many hours are in 20% of a week?,text_input,33.6,33.6 hours
4,501,17139,"A job is estimated to take 25 working days. Assuming an 8-hour workday, how many hours is this?",text_input,200,200 hours
4,501,17140,A machine has been running for 750 hours. How many full weeks has it been running?,text_input,4,4 weeks
4,501,17141,Convert 3.1 days into hours.,text_input,74.4,74.4 hours
4,501,17142,How many minutes are there from 9 am on Monday to 3 pm on Tuesday?,text_input,2160,"2,160"
4,501,17144,What is 1/8 of a day in hours?,text_input,3,3 hours
1,38,17146,What is 8 + 2?,text_input,10,
1,38,17147,What is 10 - 7?,text_input,3,
1,38,17148,"If 3 + 2 = 5, what is 30 + 20?",text_input,50,
1,38,17149,"If 4 + 1 = 5, what is 40 + 10?",text_input,50,
1,38,17150,What is 5 + 5?,text_input,10,
1,38,17151,What is 9 - 4?,text_input,5,
1,38,17152,"If 5 - 2 = 3, what is 50 - 20?",text_input,30,
1,38,17153,"If 3 + 1 = 4, what is 30 + 10?",text_input,40,
1,38,17154,Complete the fact: 6 + __ = 10.,text_input,4,
1,38,17155,What is 8 - 8?,text_input,0,
1,38,17156,"If 2 + 2 = 4, what is 20 + 20?",text_input,40,
1,38,17157,What is 7 + 1?,text_input,8,
1,38,17158,What is 6 - 2?,text_input,4,
1,38,17159,"If 4 - 3 = 1, what is 40 - 30?",text_input,10,
1,38,17160,Fill in the blank: 10 - __ = 1.,text_input,9,
1,38,17161,What is 1 + 9?,text_input,10,
1,38,17162,"If 1 + 2 = 3, what is 10 + 20?",text_input,30,
1,38,17163,What is 6 - 0?,text_input,6,Six
1,38,17164,What is 30 + 20?,text_input,50,
1,38,17165,What is 50 - 10?,text_input,40,
1,38,17166,What is 4 + 4?,text_input,8,
1,38,17167,What is 7 - 3?,text_input,4,
1,38,17168,"If 2 + 3 = 5, what is 20 + 30?",text_input,50,
1,38,17169,What is 11 - 11?,text_input,0,Zero
1,38,17170,What is 10 + 40?,text_input,50,
2,38,17171,What is 8 + 8?,text_input,16,
2,38,17172,What is 15 - 7?,text_input,8,
2,38,17173,"If 7 + 3 = 10, what is 70 + 30?",text_input,100,
2,38,17174,"If 9 - 4 = 5, what is 90 - 40?",text_input,50,
2,38,17175,A boy has 12 sweets and eats 5. How many are left?,text_input,7,7 sweets
2,38,17176,What is 9 + 9?,text_input,18,
2,38,17177,What is 17 - 8?,text_input,9,
2,38,17178,"If 8 - 2 = 6, what is 80 - 20?",text_input,60,
2,38,17179,"If 6 + 4 = 10, what is 60 + 40?",text_input,100,
2,38,17180,There are 11 players on a team. 3 are sick. How many can play?,text_input,8,8 players
2,38,17181,What is 13 - 9?,text_input,4,
2,38,17182,What is 7 + 8?,text_input,15,
2,38,17183,"If 10 - 3 = 7, what is 100 - 30?",text_input,70,
2,38,17184,Fill in the blank: 20 - __ = 11.,text_input,9,
2,38,17185,What is 6 + 7?,text_input,13,
2,38,17186,"If 5 + 4 = 9, what is 50 + 40?",text_input,90,
2,38,17187,What is 19 - 9?,text_input,10,
2,38,17188,What is 50 + 50?,text_input,100,
2,38,17189,What is 80 - 30?,text_input,50,
2,38,17190,What is 14 - 8?,text_input,6,
2,38,17191,"If 3 + 4 = 7, what is 30 + 40?",text_input,70,
2,38,17192,What is 20 - 5?,text_input,15,
2,38,17193,What is 20 + 80?,text_input,100,
2,38,17194,What is 90 - 90?,text_input,0,
2,38,17195,What is 7 + 7?,text_input,14,
3,38,17196,"If you know 8 + 5 = 13, what is 28 + 5?",text_input,33,
3,38,17197,"If you know 7 + 9 = 16, what is 37 + 9?",text_input,46,
3,38,17198,"If you know 15 - 6 = 9, what is 45 - 6?",text_input,39,
3,38,17199,"If you know 12 - 7 = 5, what is 82 - 7?",text_input,75,
3,38,17200,What is 45 + 30?,text_input,75,
3,38,17201,What is 88 - 50?,text_input,38,
3,38,17202,What is 62 + 4?,text_input,66,
3,38,17203,What is 97 - 5?,text_input,92,
3,38,17204,"Find the error: If 8 + 4 = 12, then 58 + 4 = 61.",text_input,61,The answer should be 62
3,38,17205,"Find the error: If 13 - 5 = 8, then 73 - 5 = 67.",text_input,67,The answer should be 68
3,38,17206,What is 38 + 5?,text_input,43,
3,38,17207,What is 54 - 9?,text_input,45,
3,38,17208,"If 9 + 2 = 11, what is 90 + 2?",text_input,92,
3,38,17209,"If 10 - 6 = 4, what is 100 - 60?",text_input,40,
3,38,17210,What is 40 + 53?,text_input,93,
3,38,17211,What is 99 - 70?,text_input,29,
3,38,17212,What is 21 + 8?,text_input,29,
3,38,17213,What is 76 - 3?,text_input,73,
3,38,17214,What is 81 - 5?,text_input,76,
3,38,17215,What is 67 + 6?,text_input,73,
3,38,17216,"If 6 + 8 = 14, what is 60 + 8?",text_input,68,
3,38,17217,"If 11 - 4 = 7, what is 51 - 4?",text_input,47,
3,38,17218,What is 20 + 78?,text_input,98,
3,38,17219,What is 95 - 40?,text_input,55,
3,38,17220,What is 33 + 6?,text_input,39,
4,38,17221,"If you know 17 - 9 = 8, how does that help you solve 77 - 9?",text_input,The ones digit will be 8,The answer is 68
4,38,17222,A shop has 42 red apples and 8 green apples. How many apples are there altogether?,text_input,50,50 apples
4,38,17223,You have 63p. You spend 7p. How much is left?,text_input,56p,56
4,38,17224,Explain how knowing 6 + 7 = 13 helps you find 60 + 70.,text_input,6 tens + 7 tens = 13 tens,The answer is 130
4,38,17225,Solve 92 - 8 mentally.,text_input,84,
4,38,17226,Solve 56 + 9 mentally.,text_input,65,
4,38,17227,A pack of cards has 52 cards. 5 are lost. How many are left?,text_input,47,47 cards
4,38,17228,What is 100 - 80?,text_input,20,
4,38,17229,I have 80p. I find another 20p. How much do I have?,text_input,100p,£1
4,38,17230,Use the fact 11 - 3 = 8 to solve 101 - 3.,text_input,98,
4,38,17231,What is 49 + 5?,text_input,54,
4,38,17232,What is 83 - 4?,text_input,79,
